osm_id,code,fclass,name,geometry
26412045,2721,attraction,山頂 The Peak,POINT (114.1501414 22.271123)
26412241,2501,supermarket,ParkNShop (Peak Galleria),POINT (114.1501528 22.2700481)
26412912,2732,ruins,松林廢堡 Pinewood Battery (Deserted),POINT (114.1358759 22.2778499)
32945314,2901,toilet,元崗新村公廁 Yuen Kong San Tsuen Public Toilet,POINT (114.074318 22.420459)
50070678,2401,hotel,九龍華美達酒店 Ramada Kowloon,POINT (114.1759376 22.3001519)
73808580,2902,bench,,POINT (114.2912616 22.3718303)
165998818,2301,restaurant,小田泰式雞飯店,POINT (114.1773721 22.277094)
243845865,2544,furniture_shop,Tavolo Kids Living,POINT (114.1536048 22.2824534)
251084333,2901,toilet,舊山頂道公廁 Old Peak Road Public Toilet,POINT (114.1511753 22.2726627)
252187676,2701,tourist_info,,POINT (114.2063185 22.2362044)
252840886,2724,memorial,Taikoo Dock,POINT (114.2180992 22.2866852)
252841075,2701,tourist_info,,POINT (114.2057338 22.2306855)
256089158,2421,shelter,,POINT (114.139401 22.2665432)
256089159,2421,shelter,,POINT (114.1329356 22.2766077)
256089161,2006,telephone,,POINT (114.1405881 22.2616415)
256089165,2901,toilet,,POINT (114.1327625 22.2765283)
256089166,2901,toilet,旭龢道公廁 Kotewall Road Public Toilet,POINT (114.13832 22.280539)
256089180,2901,toilet,,POINT (114.1407177 22.2615849)
256089181,2901,toilet,,POINT (114.1364862 22.2654374)
256361587,2901,toilet,,POINT (114.159447 22.254204)
257006964,2901,toilet,,POINT (114.2192792 22.24113)
257012617,2701,tourist_info,,POINT (114.1998778 22.2664001)
257012621,2701,tourist_info,,POINT (114.2074319 22.2691746)
257012625,2701,tourist_info,,POINT (114.2119103 22.2585943)
257346557,2421,shelter,九號涼亭 Pavilion 9,POINT (114.1345725 22.2778326)
257346687,2901,toilet,,POINT (114.1341029 22.2763448)
259968973,2701,tourist_info,,POINT (114.2143493 22.253346)
259968975,2006,telephone,,POINT (114.204231 22.2409962)
278953244,2501,supermarket,3hreeSixty,POINT (114.1623746 22.3050682)
278953259,2203,cinema,圓方戲院 Premiere Elements,POINT (114.1626641 22.3031638)
279945815,2701,tourist_info,,POINT (114.2396911 22.2562561)
279945820,2701,tourist_info,,POINT (114.2417564 22.2549653)
279945824,2701,tourist_info,,POINT (114.2455813 22.2518175)
279945826,2701,tourist_info,,POINT (114.245533 22.249772)
279945828,2701,tourist_info,,POINT (114.2450582 22.2474396)
281649913,2421,shelter,,POINT (114.1423933 22.2666408)
281862709,2005,post_office,上環郵政局 Sheung Wan Post Office,POINT (114.1502969 22.2867584)
282861225,2741,picnic_site,,POINT (114.1683294 22.2575354)
285745344,2741,picnic_site,薄扶林郊野公園郊遊區1號場 Pok Fu Lam Country Park Picnic Area Site No. 1,POINT (114.1423117 22.2667016)
285745913,2903,drinking_water,,POINT (114.1481588 22.2840438)
286633590,2004,post_box,,POINT (114.14034 22.281218)
288372040,2701,tourist_info,,POINT (114.1740399 22.25794)
288372041,2701,tourist_info,,POINT (114.1767642 22.259403)
288372045,2701,tourist_info,,POINT (114.18027 22.25983)
288372046,2701,tourist_info,,POINT (114.17254 22.2542901)
288372047,2701,tourist_info,,POINT (114.1717698 22.2570401)
288372048,2701,tourist_info,,POINT (113.9968901 22.379)
288372049,2701,tourist_info,,POINT (113.988929 22.3790278)
288372050,2701,tourist_info,,POINT (114.1366801 22.2733)
288372051,2701,tourist_info,,POINT (114.1329473 22.2734312)
288372052,2701,tourist_info,,POINT (114.1831 22.25856)
288372053,2701,tourist_info,,POINT (114.1868573 22.2571158)
288372054,2701,tourist_info,,POINT (114.1336096 22.27007)
288372055,2701,tourist_info,,POINT (114.1349332 22.2672539)
288372056,2701,tourist_info,,POINT (113.9990176 22.3791227)
288372057,2701,tourist_info,,POINT (114.1376544 22.2672444)
288372058,2701,tourist_info,,POINT (113.9823093 22.3944501)
288372068,2701,tourist_info,,POINT (114.1399352 22.268001)
288372069,2701,tourist_info,,POINT (113.983739 22.3868876)
288372070,2701,tourist_info,,POINT (114.1463008 22.2688979)
288372071,2701,tourist_info,,POINT (114.1429552 22.2685842)
288372072,2701,tourist_info,,POINT (113.9848299 22.3799901)
288372077,2701,tourist_info,,POINT (114.14402 22.2673601)
288372105,2701,tourist_info,,POINT (113.983346 22.3896762)
288372106,2701,tourist_info,,POINT (114.1415163 22.265341)
288372107,2701,tourist_info,,POINT (114.1407601 22.2607701)
288372108,2701,tourist_info,,POINT (114.1417343 22.2637295)
288372109,2701,tourist_info,,POINT (114.1428601 22.25991)
288372110,2701,tourist_info,,POINT (114.1451801 22.2594)
288372111,2701,tourist_info,,POINT (114.14686 22.25214)
288372112,2701,tourist_info,,POINT (114.147158 22.2567745)
288372113,2701,tourist_info,,POINT (114.14583 22.2543701)
288372114,2701,tourist_info,,POINT (114.1532298 22.2556601)
288372115,2701,tourist_info,,POINT (114.1552722 22.2586511)
288372116,2701,tourist_info,,POINT (114.1501599 22.2536002)
288372117,2701,tourist_info,,POINT (114.1567902 22.2605548)
288372118,2701,tourist_info,,POINT (114.1543975 22.2606341)
288372119,2701,tourist_info,,POINT (114.1552829 22.2539413)
288372121,2701,tourist_info,,POINT (114.1570898 22.25882)
288372122,2701,tourist_info,,POINT (114.1551 22.2558601)
288372123,2701,tourist_info,,POINT (114.1595552 22.2627387)
288372124,2701,tourist_info,,POINT (114.1596975 22.2579988)
288372125,2701,tourist_info,,POINT (114.1567092 22.2547102)
288372128,2701,tourist_info,,POINT (114.1621903 22.2605511)
288372130,2701,tourist_info,,POINT (114.1682663 22.264939)
288372131,2701,tourist_info,,POINT (114.1671154 22.2647992)
288372132,2701,tourist_info,,POINT (114.1652699 22.2633702)
288372133,2701,tourist_info,,POINT (114.16971 22.2566101)
288372134,2701,tourist_info,,POINT (114.1680525 22.2585173)
288372135,2701,tourist_info,,POINT (114.1672889 22.2615972)
288373731,2512,clothes,Happy Milk,POINT (114.1562516 22.2834203)
288737728,2421,shelter,,POINT (114.1342944 22.2797697)
288737731,2421,shelter,,POINT (114.1357103 22.2784181)
288737732,2902,bench,,POINT (114.1356766 22.2779794)
288737733,2741,picnic_site,,POINT (114.1363307 22.2768867)
288737734,2421,shelter,七號涼亭 Pavilion 7,POINT (114.1366695 22.2762145)
288737736,2421,shelter,十三號涼亭 Pavilion 13,POINT (114.1372598 22.275851)
288737746,2901,toilet,,POINT (114.135286 22.2795347)
288745329,2501,supermarket,惠康 Wellcome,POINT (114.1511083 22.2822653)
289841016,2203,cinema,Festival Grand Cinema,POINT (114.1741911 22.3379837)
290331089,2401,hotel,香港君悅酒店 Grand Hyatt Hong Kong,POINT (114.1720838 22.2813222)
290667430,2001,police,索罟灣警崗 Sok Kwu Wan Police Post,POINT (114.131522 22.2054843)
290667431,2111,clinic,索罟灣普通科門診診所 Sok Kwu Wan General Out-patient Clinic,POINT (114.1315263 22.2056047)
290667444,2006,telephone,,POINT (114.1228942 22.2043683)
290667449,2902,bench,,POINT (114.1228979 22.2042767)
290667451,2741,picnic_site,Lo So Shing BBQ Area,POINT (114.12197 22.2035858)
290667460,2901,toilet,,POINT (114.1228593 22.2044696)
290667466,2303,cafe,南島書蟲 BWC Lamma,POINT (114.1113784 22.2248934)
290667471,2511,convenience,林海記 Lam Hoi Kee,POINT (114.1116544 22.2260711)
290667472,2601,bank,滙豐銀行 HSBC,POINT (114.1116242 22.226597)
